timestamp,prices,market_caps,total_volumes
1592265600000,78.5793159076615,0.0,1366517.701444019
1592352000000,78.5793159076615,0.0,1366517.701444019
1592438400000,67.30638592952745,0.0,657181.0114823724
1592524800000,146.27337208201072,0.0,6165497.831976559
1592611200000,220.1418163017102,566780576.179709,8014016.656620962
1592697600000,259.89067348842735,667044801.7623014,5221125.519389377
1592784000000,336.2163225855168,864031335.3277934,11975876.405858336
1592870400000,280.3043981370307,721437309.9298595,8792479.461859748
1592956800000,241.56823910070008,623040869.6520185,7932532.624187416
1593043200000,209.0654521868758,560416474.8779235,14578591.262662342
1593129600000,229.96968605615822,617581038.7106763,32750368.925045915
1593216000000,262.0429014793013,760591168.620372,26846918.921033945
1593302400000,231.23109657392015,683262624.3637494,15670429.060781622
1593388800000,241.69818691811412,709092338.9954795,13121696.662296055
1593475200000,233.21412365694977,686391453.5131743,9768925.790242942
1593561600000,215.73227748659986,637581261.4496785,13354955.481764197
1593648000000,200.6906765043546,595615385.2880422,11521520.060854016
1593734400000,179.95810704235356,533305699.5778476,15063373.346061056
1593820800000,172.06432252087313,510332383.5319393,11465907.795416936
1593907200000,180.50676317722628,537651437.9520783,13593487.534362502
1593993600000,200.39074088330582,590854010.6156856,36087313.46203297
1594080000000,195.4014324848475,596533817.8480021,21626779.536530577
1594166400000,187.28908464995362,571709346.1552913,14688414.395898106
1594252800000,184.9992526355154,564518972.8717724,74247615.37401098
1594339200000,180.00010031288932,550776849.0650437,65113703.78832743
1594425600000,174.99359347036278,537043993.7033906,61001001.2320873
1594512000000,177.80057762841017,544708607.4835863,61603317.54836661
1594598400000,176.22412145799947,540235646.8961241,59387970.800737225
1594684800000,165.90766081434822,508777141.3787249,57159072.7957186
1594771200000,164.07860574467736,505289305.3261968,37928363.03405589
1594857600000,160.4029858589221,495267602.35692537,22840895.25182379
1594944000000,155.11450908839558,477246774.9917366,28739825.09649141
1595030400000,168.5605862928406,519876009.4790554,51587081.491956756
1595116800000,163.74017868428234,504494524.8734033,31628583.91682516
1595203200000,163.03416597053234,503762734.70598495,23560240.417577077
1595289600000,158.32828104124778,490439102.158228,51980874.663450584
1595376000000,159.72277353136747,493327026.20085627,26935893.05189756
1595462400000,157.81250138351217,488519532.93350875,32304639.614750613
1595548800000,156.91345753607843,486204081.94236463,31638422.772200603
1595635200000,155.09386731231245,480611709.404592,20446362.074563656
1595721600000,155.5391991440432,482864350.13427204,23613398.34113708
1595808000000,157.62621141648594,489904063.5909361,37241976.64442722
1595894400000,136.15590135031022,423452804.9718489,59908892.51299032
1595980800000,136.04892230836884,428106408.0002872,34847523.128304064
1596067200000,133.1186131722868,420146413.58955246,24845724.310574155
1596153600000,132.94720011460353,420196873.4801374,25423372.688939363
1596240000000,134.5526565519725,425290754.5889533,43892896.293140784
1596326400000,138.0522490274472,436654889.1639294,51873645.89657617
1596412800000,127.67676060393097,404212042.1223827,52719545.832502715
1596499200000,127.00827982933812,401869913.98370004,26306217.03742011
1596585600000,131.8995191275966,418337421.07779866,25685621.50692904
1596672000000,136.03251198575654,432170766.1600828,47414780.15154386
1596758400000,136.72063708576545,434723290.8426646,42419763.33426671
1596844800000,154.31660120170312,490118945.2397622,84622355.44676279
1596931200000,151.15024361573947,479668945.11621314,61222227.53503834
1597017600000,170.42053520586293,539978268.8087949,72823160.19560389
1597104000000,176.4065022915484,563907573.969155,84712083.19179505
1597190400000,193.59647018077044,616010505.5600982,139715281.2661531
1597276800000,217.0793078661532,694793345.2991989,454408278.2244409
1597363200000,204.6589490207248,653381946.6844125,289490940.5195579
1597449600000,196.3661237226606,628402853.6765598,134821923.18421865
1597536000000,196.63923089452516,629288248.544883,114561828.91694152
1597622400000,200.55870996905762,638941804.4925789,80777930.0751918
1597708800000,184.69968611345845,593160347.2678915,89372199.01054952
1597795200000,184.8205355228117,593231847.1940752,96372659.57239144
1597881600000,181.84016107441798,583559784.7647179,151096088.00193226
1597968000000,179.8349039315312,577979927.8196939,61925149.42600718
1598054400000,169.4848487922368,539017557.807059,75209730.44672501
1598140800000,174.28380472619685,556196278.4897683,57428931.67981883
1598227200000,169.29851961084265,545536227.4892064,49802289.043350786
1598313600000,180.88221716097055,582589650.8619148,71771657.02557631
1598400000000,165.75711132583643,535192457.05057937,100628762.40206727
1598486400000,179.6950676346199,579938980.7129627,104142678.51310822
1598572800000,171.6462657137047,553619382.3921167,80830898.82857758
1598659200000,188.81370109416576,612176686.5848987,107439133.03851241
1598745600000,195.744850720461,636575898.4234293,75938907.72981928
1598832000000,216.53236100343133,699586980.91233,132320700.11857213
1598918400000,244.02360955231686,791853356.9436519,153436894.71697164
1599004800000,256.3527000999262,843872396.3713568,230912090.26053894
1599091200000,223.4632183779478,726392199.4575801,162515493.62913767
1599177600000,185.7305229131814,606848678.7950777,206635632.4535199
1599264000000,187.78721267856713,621926567.280003,154900121.97761062
1599350400000,157.6697538043398,522995380.69755,137521365.95254657
1599436800000,172.19235090902248,572482790.1864833,96090064.95611224
1599523200000,178.81459877488325,592740284.6025196,90347738.01080841
1599609600000,173.9314633830947,576694023.424413,66727576.185789324
1599696000000,177.84962342982823,586782797.5535761,71682628.10053563
1599782400000,171.66820004302357,569581076.5754482,68707978.20995782
1599868800000,173.06409362089076,575094654.5311592,73227423.77347827
1599955200000,180.22347587626732,595647389.4233881,48915768.7599539
1600041600000,165.0556895628232,548608310.593616,68776013.48971516
1600128000000,165.8661548676334,549691124.195383,52635195.75719111
1600214400000,154.64254068911788,513385930.0418218,39420931.64053691
