timestamp,prices,market_caps,total_volumes
1577836800000,7161.0857838294105,0.0,204197.11603372515
1577923200000,7201.863674109627,0.0,120912.64258135408
1578009600000,6981.966814764424,0.0,112737.58253195297
1578096000000,7328.289567076869,0.0,19168.430350574366
1578182400000,7361.852993306674,0.0,75371.79863603198
1578268800000,7343.1348775571805,0.0,222637.77067184757
1578355200000,7775.091225602579,0.0,178179.27445961908
1578441600000,8115.53126552542,0.0,238024.3224446888
1578528000000,8066.2339756144265,0.0,348190.576129552
1578614400000,7840.794366878647,0.0,200992.0774590765
1578700800000,8160.836827550204,0.0,56050.29333987338
1578787200000,7996.54703069666,0.0,138500.98496052797
1578873600000,8135.985225081341,0.0,20251.48938075087
1578960000000,8146.318142797887,0.0,34901.97710361526
1579046400000,8887.333708286056,0.0,456359.8234852999
1579132800000,8841.423508781945,0.0,238377.9544143644
1579219200000,8714.78778461658,0.0,484545.92276651354
1579305600000,8862.92349020426,0.0,378159.8677149314
1579392000000,8892.230238015001,0.0,177384.1261257392
1579478400000,8708.796779642724,0.0,1081618.7819430404
1579564800000,8704.426058289204,0.0,202816.4858184588
1579651200000,8741.241376607873,0.0,372647.6195293433
1579737600000,8626.261905816009,0.0,52629.48006425984
1579824000000,8414.559584246514,0.0,83238.77106599705
1579910400000,8450.825448603187,0.0,75982.57636261362
1579996800000,8327.252710899322,0.0,57303.410165813126
1580083200000,8576.379747362613,0.0,181606.18988204375
1580169600000,8924.778029023857,0.0,102711.44908076563
1580256000000,9387.553272656287,0.0,239346.28935738673
1580342400000,9313.91142959264,0.0,167387.3877292261
1580428800000,9476.588267540064,0.0,261772.46615233656
1580515200000,9318.221716769198,0.0,308541.67726910254
1580601600000,9388.035784893793,0.0,275856.43684934935
1580688000000,9341.704558627489,0.0,558402.3415051805
1580774400000,9292.362709163117,0.0,434294.98523292574
1580860800000,9187.548271941856,0.0,117339.07810319404
1580947200000,9620.38252928521,0.0,610656.8052776142
1581033600000,9770.708823575178,0.0,276648.90232490294
1581120000000,9858.422048218881,0.0,575340.4581711533
1581206400000,9912.574669701711,0.0,522346.9072316208
1581292800000,10146.995885065631,0.0,402833.8569030985
1581379200000,9842.81577734651,0.0,422071.7746226642
1581465600000,10214.02082330489,0.0,261242.95670190887
1581552000000,10318.176379478711,0.0,1257831.679253352
1581638400000,10289.409461629437,0.0,900492.9074074994
1581724800000,10420.328199768572,0.0,1232899.5518653963
1581811200000,10145.144921435909,0.0,5610891.004376382
1581897600000,10133.57589410076,0.0,2034948.2503789398
1581984000000,9841.091831460626,0.0,862108.4480415087
1582070400000,10171.01242170696,0.0,636832.4750928618
1582156800000,9527.109414976632,0.0,423413.99830708135
1582243200000,9622.701124253881,0.0,546160.1243403029
1582329600000,9724.259693368253,0.0,167068.6037267357
1582416000000,9667.126969857343,0.0,349617.94586093497
1582502400000,9984.86763837186,0.0,181507.25406756028
1582588800000,9672.404333515855,0.0,210323.906111294
1582675200000,9324.760982876016,0.0,217412.29605568585
1582761600000,8792.298893836636,0.0,321303.61063457327
1582848000000,8827.277536423047,0.0,1292363.7741966695
1582934400000,8746.168265060787,0.0,317825.1007438277
1583020800000,8513.799577101498,0.0,266122.7526498519
1583107200000,8563.289329193603,0.0,230635.90495811
1583193600000,8947.441881905286,0.0,116095.16691600837
1583280000000,8817.476975306692,0.0,624088.8268292459
1583366400000,8719.003038176334,0.0,480112.1600203423
1583452800000,8994.968866068,0.0,1519248.9080423976
1583539200000,9138.788496017694,0.0,210567.6431647682
1583625600000,8873.964080938678,0.0,451028.19146381994
1583712000000,8050.270444478244,0.0,834493.5425917835
1583798400000,7980.125342871134,0.0,1116701.8369287367
1583884800000,7903.301263233401,0.0,279267.2432954268
1583971200000,7921.691053429747,0.0,277020.6367674168
1584057600000,4842.839517900732,0.0,1055353.2891831817
1584144000000,5557.9655019538395,0.0,1514252.4510390041
1584230400000,5176.916920393061,0.0,531699.7247458952
1584316800000,5387.07303977087,0.0,263853.022577519
1584403200000,5077.0857509701955,0.0,1418329.9323077789
1584489600000,5138.857091480529,0.0,619539.8285704573
1584576000000,5415.920197221448,0.0,427393.4325274464
1584662400000,6186.247943318795,0.0,1034312.0329077059
1584748800000,6223.868485639044,0.0,469312.57264612376
1584835200000,6180.254728438058,0.0,94195.15601080877
1584921600000,5835.626587450494,0.0,197211.80151345453
1585008000000,6519.013553948472,0.0,431152.8054816647
1585094400000,6769.753092110293,0.0,274911.2018854408
1585180800000,6729.5905891743105,0.0,323856.61820696166
1585267200000,6774.58513724665,0.0,186479.5812390955
1585353600000,6385.565161561356,0.0,145430.1001874714
1585440000000,6235.533938644438,0.0,128005.63310061928
1585526400000,5905.152270502132,0.0,41793.323553123206
1585612800000,6409.901669202365,0.0,265655.88820075657
1585699200000,6448.921400942139,0.0,119433.68820384481
1585785600000,6608.025161185734,0.0,245583.71783484708
1585872000000,6802.784765753024,0.0,362077.37430660526
1585958400000,6752.678979081141,0.0,101824.62672621955
1586044800000,6839.237841225222,0.0,103388.27829973331
1586131200000,6770.62130745414,0.0,29114.47448002048
1586217600000,7377.34007447247,0.0,1457206.4754032406
1586304000000,7188.692290271485,0.0,701993.0887985907
1586390400000,7350.118256372991,0.0,164623.50156092242
1586476800000,7284.84943602937,0.0,12993.858985917708
1586563200000,6871.304549000209,0.0,299936.12178460433
1586649600000,6879.726331672,0.0,259649.2199399409
1586736000000,6899.67732878084,0.0,350348.3473656106
1586822400000,6843.09123940856,0.0,461976.55203893874
1586908800000,6882.198968739418,0.0,35756.12110095795
